Subject,Type,x.5.1,y.5.1,x.5.4,y.5.4,x.5.5,y.5.5,x.5.3,y.5.3,x.5.2,y.5.2
92,Fall,0.21646933,0.114668365,0.036735497,0.033250802,0.037393209,0.03109924,283.7487572,80.95545652,0.183333333,0.15
95,Fall,0.058952647,0.030321648,0.03228468,0.040827771,0.032114684,0.042324105,20.91524035,5.577180469,0.166666667,0.2
95,Fall,0.070520028,0.031994713,0.034393068,0.040604868,0.035786167,0.042151637,30.45528899,6.220324499,0.15,0.2
95,Fall,0.063065225,0.04737317,0.042987188,0.034455997,0.04150463,0.035016279,23.87858072,13.45991817,0.216666667,0.183333333
100,Fall,0.106383439,0.040243802,0.024670814,0.03533932,0.02436185,0.029680922,68.57388829,9.889879078,0.133333333,0.166666667
100,Fall,0.164479179,0.036154506,0.026052727,0.039305964,0.026197898,0.03797208,164.0789716,7.921808568,0.133333333,0.2
100,Fall,0.233114434,0.1008592,0.017041909,0.029061457,0.016766617,0.030299595,315.2950437,61.54588732,0.083333333,0.133333333
102,Fall,0.166297506,0.044182805,0.036198357,0.040503408,0.036332325,0.041761251,164.8234255,11.89823161,0.166666667,0.2
102,Fall,0.254630203,0.042562368,0.018341352,0.041798537,0.018831511,0.041199594,392.3878551,10.980266,0.1,0.2
102,Fall,0.183629407,0.05690354,0.031649113,0.037227949,0.031087693,0.037729039,206.6045728,19.74995731,0.15,0.166666667
105,Fall,0.149480561,0.05653699,0.027393306,0.039128377,0.027062248,0.033182902,134.8461898,19.47074475,0.15,0.2
105,Fall,0.136590335,0.080029735,0.025296277,0.037817075,0.025677415,0.038206393,116.4386234,38.97872207,0.1,0.183333333
105,Fall,0.210687732,0.069039252,0.021890988,0.03036457,0.022621486,0.024393268,264.3666346,28.95303554,0.1,0.15
108,Fall,0.153785533,0.059621758,0.019487086,0.033046814,0.013933212,0.0311852,146.5655019,21.65187866,0.1,0.166666667
108,Fall,0.103582078,0.063910984,0.025160468,0.029958783,0.024790383,0.024132783,66.5392121,24.70743281,0.116666667,0.183333333
108,Fall,0.107089847,0.048688939,0.037573492,0.046239423,0.038177113,0.04570339,68.86960069,14.40682726,0.183333333,0.216666667
110,Fall,0.116303182,0.124292555,0.039434141,0.029901674,0.037789992,0.029004888,82.00152006,93.05604833,0.183333333,0.15
110,Fall,0.186742032,0.162985721,0.030503014,0.03302998,0.030364501,0.032822127,215.4901756,161.535501,0.133333333,0.166666667
110,Fall,0.129269469,0.147403424,0.036608078,0.02910899,0.034788012,0.029291728,101.5898099,132.867262,0.183333333,0.15
113,Fall,0.173034402,0.127996038,0.026524119,0.023064683,0.026779152,0.02346961,182.9531539,100.0756666,0.133333333,0.116666667
113,Fall,0.293083493,0.144276469,0.025778601,0.029669388,0.025052213,0.026010326,515.3959293,125.8582152,0.133333333,0.166666667
113,Fall,0.289935053,0.111771891,0.023762751,0.034664197,0.02237288,0.035748682,502.3207206,74.63436267,0.116666667,0.166666667
121,Fall,0.138581517,0.077495758,0.022104425,0.040312243,0.021667213,0.039350422,117.2439866,36.09197533,0.1,0.183333333
121,Fall,0.268002381,0.062243753,0.020560674,0.039713488,0.020275291,0.037584691,437.3948827,23.5415645,0.116666667,0.2
121,Fall,0.074848567,0.051159514,0.028995965,0.042476801,0.026912815,0.043569011,34.23618784,15.73795292,0.15,0.2
122,Fall,0.62643864,0.098360457,0.020375213,0.021321913,0.021117697,0.020737247,2418.377143,60.72709157,0.1,0.083333333
122,Fall,0.944062414,0.192413698,0.017225471,0.018348591,0.01637371,0.019155211,5464.26522,228.9908031,0.1,0.083333333
122,Fall,0.671098579,0.094098937,0.012143502,0.024409905,0.012033039,0.023356738,2442.631592,54.04171105,0.066666667,0.133333333
132,Fall,0.093683593,0.112795997,0.038097258,0.025236324,0.038568178,0.024258515,52.69907872,77.75110903,0.2,0.133333333
132,Fall,0.060808277,0.12486467,0.044002983,0.02782757,0.044564958,0.027015628,22.20843827,96.65763229,0.216666667,0.116666667
132,Fall,0.043788093,0.070885784,0.03545104,0.042455762,0.035886873,0.043417547,11.67936665,30.09732451,0.166666667,0.216666667
134,Fall,0.130879313,0.099203748,0.030014575,0.036292658,0.030767171,0.03566207,106.3050567,59.61140365,0.116666667,0.183333333
134,Fall,0.125539514,0.126911137,0.041096887,0.032108176,0.039135927,0.028999343,95.75343874,98.56838691,0.2,0.15
134,Fall,0.128210464,0.144041771,0.028475678,0.017508996,0.027430663,0.01178,101.3521179,127.5552837,0.133333333,0.083333333
149,Fall,0.053679564,0.078543342,0.030876087,0.033522541,0.028517667,0.034513668,17.65394483,37.95622106,0.15,0.133333333
149,Fall,0.083685045,0.061173013,0.030548316,0.037892072,0.030638373,0.037126257,39.80543154,22.79730298,0.15,0.183333333
149,Fall,0.069910484,0.080204966,0.028930252,0.029946847,0.029449873,0.02671942,29.84023611,38.10492178,0.15,0.15
150,Fall,0.130397442,0.112427891,0.029497818,0.032874064,0.026738978,0.03208271,102.4471265,76.21230511,0.166666667,0.166666667
150,Fall,0.123942758,0.143390123,0.027798289,0.025483413,0.027364826,0.02626439,93.24019473,126.9650945,0.133333333,0.116666667
150,Fall,0.119761253,0.145693544,0.030115674,0.026472854,0.030552025,0.02663566,87.53688978,128.645532,0.15,0.133333333
157,Fall,0.13956696,0.068034046,0.026242706,0.030868847,0.024519838,0.031495701,118.5923445,28.49958106,0.133333333,0.133333333
157,Fall,0.103583923,0.053731531,0.030153781,0.034490374,0.030462684,0.033712946,65.17671373,17.51406582,0.15,0.166666667
157,Fall,0.074031057,0.046408301,0.031779469,0.038876153,0.032431352,0.034739785,32.86600747,12.90330729,0.166666667,0.2
4,Fall,0.797797264,0.298025516,0.013564543,0.029663905,0.013826811,0.029920931,4070.196485,542.1851611,0.066666667,0.15
4,Fall,0.709125552,0.357851784,0.013690319,0.018476522,0.014252056,0.01890644,3132.862245,799.5480618,0.066666667,0.083333333
4,Fall,0.601405358,0.611605472,0.015742676,0.018296346,0.014832374,0.018340999,2222.951726,2270.246416,0.066666667,0.1
49,Fall,0.387287307,0.320835292,0.030827762,0.027857638,0.028400811,0.028246252,918.5456751,623.3353462,0.15,0.15
49,Fall,0.571903826,0.448404802,0.02411516,0.020483247,0.024010999,0.016931138,1997.564772,1244.187683,0.116666667,0.116666667
49,Fall,0.374464388,0.642940546,0.021780004,0.022781271,0.022094015,0.021887771,861.1868158,2497.439291,0.1,0.116666667
51,Fall,0.420841273,0.251113695,0.024357689,0.027617307,0.021589722,0.026858348,1086.549367,384.9281882,0.133333333,0.133333333
51,Fall,0.282494851,0.336021024,0.019278667,0.025587734,0.019024017,0.025514174,493.7645775,688.6225917,0.1,0.133333333
51,Fall,0.208962067,0.380642656,0.02429154,0.01843376,0.024104945,0.017590988,264.8028102,892.1778619,0.133333333,0.1
52,Fall,0.413429161,0.453885562,0.021552626,0.021436041,0.020401435,0.021494025,1038.176599,1253.109376,0.116666667,0.1
52,Fall,0.403872898,0.196175348,0.017289057,0.029170398,0.017057485,0.028024742,1033.247482,234.1206492,0.066666667,0.15
52,Fall,0.339927068,0.329856918,0.021752607,0.021418553,0.02136817,0.021358915,699.7951044,682.9544237,0.116666667,0.1
56,Fall,0.207263415,0.72518641,0.026675257,0.017881116,0.025560262,0.017711117,259.4860267,3271.040849,0.133333333,0.083333333
56,Fall,0.56032218,0.481626358,0.019214965,0.027564391,0.017935371,0.025138275,1890.465082,1405.001916,0.1,0.15
56,Fall,0.740257941,0.817371529,0.020272732,0.017828213,0.020160875,0.017862953,3356.576003,4131.10556,0.1,0.083333333
64,Fall,0.547509442,0.586225559,0.033614427,0.023584398,0.03346389,0.022870574,1788.039296,1983.842437,0.183333333,0.133333333
64,Fall,0.393506367,0.624328911,0.03403191,0.027729086,0.034551966,0.029399756,938.9281189,2405.409776,0.166666667,0.133333333
64,Fall,0.896816464,0.822251488,0.025204996,0.019936288,0.024848021,0.019740216,4874.666736,4031.590034,0.133333333,0.1
72,Fall,0.367988004,0.34024778,0.025037755,0.031831437,0.024885391,0.031771277,825.243272,691.8050874,0.133333333,0.166666667
72,Fall,0.289611839,0.223050197,0.02278298,0.033571943,0.021364404,0.033585055,513.4073049,302.8586353,0.1,0.166666667
72,Fall,0.386289125,0.266461239,0.029028455,0.023615923,0.027452085,0.022831429,901.3728159,430.4358299,0.15,0.116666667
75,Fall,0.190935992,0.302753822,0.021465497,0.019458405,0.021106058,0.019681242,227.03391,569.877054,0.1,0.1
75,Fall,0.674984158,0.443293912,0.019853457,0.015890665,0.018639571,0.016245482,2796.790329,1205.291069,0.1,0.083333333
75,Fall,0.497302004,0.497909592,0.028702946,0.026821668,0.029384898,0.027664216,1494.889528,1509.864788,0.133333333,0.133333333
78,Fall,0.260191537,0.344768579,0.029276706,0.025266185,0.028064361,0.025344568,412.2801805,723.3098727,0.15,0.133333333
78,Fall,0.394820935,0.374372251,0.020982401,0.025606829,0.020607789,0.022656877,952.2744567,854.9282851,0.1,0.133333333
78,Fall,0.249632138,0.200439094,0.029717743,0.030816712,0.027782743,0.031383248,377.797835,246.495472,0.15,0.15
79,Fall,0.269296812,0.296426049,0.028064094,0.024629391,0.028727826,0.024413647,444.1122753,535.0048223,0.133333333,0.116666667
79,Fall,0.409855859,0.307068573,0.023801478,0.028001873,0.022007446,0.022707752,1009.888595,580.7501512,0.116666667,0.15
79,Fall,0.457271044,0.323099254,0.019701932,0.028644405,0.019492861,0.025634198,1282.194949,631.5399095,0.1,0.15
81,Fall,0.424943102,0.617283048,0.015931651,0.026490847,0.01608981,0.026588824,1055.278802,2311.418953,0.083333333,0.133333333
81,Fall,0.662649593,0.495442292,0.022064499,0.023304405,0.020737588,0.023386176,2647.638992,1500.96183,0.116666667,0.116666667
81,Fall,0.692122561,0.906243736,0.018983705,0.011241631,0.019319228,0.011527253,2906.030859,5267.200105,0.083333333,0.05
82,Fall,0.431922401,0.403425647,0.018930131,0.020305021,0.018731116,0.019869609,1075.690916,978.0059521,0.1,0.116666667
82,Fall,0.431922401,0.403425647,0.018930131,0.020305021,0.018731116,0.019869609,1075.690916,978.0059521,0.1,0.116666667
82,Fall,0.476634027,0.379197919,0.018494002,0.018687081,0.018769143,0.019182853,1394.875337,892.861589,0.1,0.1
85,Fall,0.617160635,0.694692262,0.025225579,0.026939215,0.021645784,0.02040157,2355.938005,2928.048401,0.133333333,0.15
85,Fall,0.579890572,0.508933152,0.024572889,0.022824248,0.024303648,0.023373809,2037.56193,1540.73138,0.133333333,0.1
85,Fall,0.77247551,0.348730854,0.032322992,0.024693766,0.032635612,0.025445156,3629.926237,743.7655629,0.15,0.116666667
92,Fall,0.547231787,0.3633877,0.026255342,0.030012274,0.026337974,0.030454751,1816.564159,797.4740101,0.133333333,0.15
